state,zipcode,city,agegroup,gender,employment,occupation,template,spanish,extra_qualifs,internshipflag,customerservice,cpr,techskills,wpm,grammar,college,employeemonth,volunteer,skill,callback,adtitle,type
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0,medical receptionist needed,ML
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, administrative assistant urban farm,Y
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, administrative assistant urban farm,MB
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, administrative assistant urban farm,OH
Florida,2,miami,1,1,0,sales, C,0,1,0,0,0,0,0,1,1,1,1,1,0, management sales cashiers,Y
Florida,1,miami,2,1,0,sales, A,0,1,0,0,0,0,0,1,1,1,1,1,0, management sales cashiers,MB
Florida,3,miami,2,1,0,sales, B,1,0,0,1,0,0,0,1,1,1,0,1,1, management sales cashiers,MH
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, secretary,Y
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, secretary,MB
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, secretary,OH
Massachusetts,3,boston,3,0,0,janitor, A,0,1,0,0,0,1,0,1,1,1,0,1,0, precision sheet metal shop all positions,OL
Massachusetts,1,boston,2,0,0,janitor, C,1,1,0,0,0,0,0,1,0,1,1,1,0, precision sheet metal shop all positions,ML
Massachusetts,2,boston,1,0,0,janitor, B,1,0,0,0,0,1,0,1,0,1,1,1,0, precision sheet metal shop all positions,Y
Massachusetts,3,boston,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, experienced dealership parts counter people wanted,MB
Massachusetts,1,boston,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, experienced dealership parts counter people wanted,OBE
Massachusetts,2,boston,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1, experienced dealership parts counter people wanted,Y
California,2,los angeles,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,copenhagen pastry sales associates,MB
California,1,los angeles,1,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,copenhagen pastry sales associates,Y
California,3,los angeles,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,copenhagen pastry sales associates,MH
Arizona,3,phoenix,2,0,0,security, B,1,1,0,0,0,0,0,1,1,1,0,1,0, armed and unarmed security guard,MB
Arizona,2,phoenix,2,0,0,security, C,0,1,0,0,0,0,0,1,1,1,1,1,0, armed and unarmed security guard,MH
Arizona,1,phoenix,1,0,0,security, A,1,1,0,0,1,0,0,0,0,1,1,1,0, armed and unarmed security guard,Y
Florida,3,sarasota,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, front office administrative assistant,MB
Florida,2,sarasota,3,1,0,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0, front office administrative assistant,OH
Florida,1,sarasota,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0, front office administrative assistant,Y
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,retail experienced jewelry sales associates needed,Y
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,retail experienced jewelry sales associates needed,MB
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,retail experienced jewelry sales associates needed,OBE
Utah,1,salt lake city,3,1,0,admin, A,1,0,0,0,0,0,0,1,1,1,1,1,1,weekend front desk clerk,OBL
Utah,2,salt lake city,1,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,weekend front desk clerk,Y
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,1,weekend front desk clerk,ML
Pennsylvania,3,pittsburgh,3,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate,OBE
Pennsylvania,1,pittsburgh,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,sales associate,Y
Pennsylvania,2,pittsburgh,3,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate,OBL
Florida,2,miami,1,1,0,sales, C,0,1,0,0,0,0,0,1,1,1,1,1,0, rv parts & rv technician positions open now,Y
Florida,1,miami,2,1,0,sales, A,0,1,0,0,0,0,0,1,1,1,1,1,0, rv parts & rv technician positions open now,MB
Florida,3,miami,2,1,0,sales, B,1,0,0,1,0,0,0,1,1,1,0,1,0, rv parts & rv technician positions open now,MH
Michigan,3,birmingham,2,0,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,1,seasonal retail full time,ML
Michigan,1,birmingham,2,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,seasonal retail full time,MH
Michigan,2,birmingham,1,0,1,sales, B,0,0,0,1,0,0,0,1,1,1,1,1,1,seasonal retail full time,Y
New York,3,new york,1,0,1,security, A,1,1,0,0,1,0,0,1,0,1,0,1,0, construction site loss prevention guards needed,Y
New York,1,new york,2,0,1,security, B,1,1,0,0,1,0,0,1,0,0,1,1,0, construction site loss prevention guards needed,MH
New York,2,new york,2,0,1,security, C,1,1,0,0,1,0,0,1,0,1,0,1,0, construction site loss prevention guards needed,MB
Florida,2,sarasota,3,1,0,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0, administrative assistant,OH
Florida,1,sarasota,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0, administrative assistant,Y
Florida,3,sarasota,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, administrative assistant,MB
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,MB
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,OH
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,Y
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,project coordinator ar administrator,Y
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,project coordinator ar administrator,OBE
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,project coordinator ar administrator,OBL
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, office assistant bookkeeper,MB
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, office assistant bookkeeper,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, office assistant bookkeeper,OH
Utah,2,salt lake city,1,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,receptionist customer service,Y
Utah,1,salt lake city,3,1,0,admin, A,1,0,0,0,0,0,0,1,1,1,1,1,0,receptionist customer service,OBL
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0,receptionist customer service,ML
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,mast brothers sales associate,MB
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,mast brothers sales associate,OBE
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,mast brothers sales associate,Y
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, armed oficers open positions,Y
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, armed oficers open positions,MH
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, armed oficers open positions,MB
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, dental front office,MB
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, dental front office,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, dental front office,OH
Massachusetts,3,boston,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, team mates full and part time,MB
Massachusetts,2,boston,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, team mates full and part time,Y
Massachusetts,1,boston,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1, team mates full and part time,OBE
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,hardware part time sales associate,Y
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,hardware part time sales associate,MB
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,hardware part time sales associate,OBE
Pennsylvania,3,pittsburgh,1,1,1,admin, A,1,1,0,0,0,0,0,1,0,1,1,1,0,front desk assistant medical office,Y
Pennsylvania,2,pittsburgh,2,1,1,admin, B,1,0,0,0,0,0,1,0,1,1,1,1,0,front desk assistant medical office,MB
Pennsylvania,1,pittsburgh,2,1,1,admin, C,1,1,0,0,0,0,0,1,1,1,0,1,0,front desk assistant medical office,MH
Pennsylvania,3,pittsburgh,3,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,pittsburgh popcorn company is hiring,OBE
Pennsylvania,1,pittsburgh,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,pittsburgh popcorn company is hiring,Y
Pennsylvania,2,pittsburgh,3,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,pittsburgh popcorn company is hiring,OBL
Massachusetts,2,boston,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1, hotel gift shop associate,Y
Massachusetts,3,boston,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1, hotel gift shop associate,MB
Massachusetts,1,boston,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1, hotel gift shop associate,OBE
California,3,los angeles,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate store manager,MH
California,2,los angeles,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate store manager,MB
California,1,los angeles,1,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate store manager,Y
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, hiring immediately armed and unarmed guards,MB
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, hiring immediately armed and unarmed guards,MH
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, hiring immediately armed and unarmed guards,Y
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, lobby security desk officer,Y
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, lobby security desk officer,MH
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, lobby security desk officer,MB
Michigan,1,birmingham,2,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,retail sales for outdoors sporting goods,MH
Michigan,2,birmingham,1,0,1,sales, B,0,0,0,1,0,0,0,1,1,1,1,1,0,retail sales for outdoors sporting goods,Y
Michigan,3,birmingham,2,0,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,retail sales for outdoors sporting goods,ML
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,receptionist part time,OBE
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,receptionist part time,Y
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,receptionist part time,OBL
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,administrative assistant,OBL
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,administrative assistant,Y
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,administrative assistant,OBE
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, patrol officers,Y
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, patrol officers,MB
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, patrol officers,MH
Florida,2,miami,1,0,0,janitor, C,1,1,0,0,0,1,0,0,1,0,1,1,1,janitor custodian sanitation specialist needed for full time work,Y
Florida,1,miami,3,0,0,janitor, A,1,1,0,0,0,0,0,1,1,1,0,1,1,janitor custodian sanitation specialist needed for full time work,OH
Florida,3,miami,2,0,0,janitor, B,0,1,0,0,0,1,0,1,1,0,1,1,1,janitor custodian sanitation specialist needed for full time work,MH
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,hiring full time receptionist customer support representative,Y
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,1,hiring full time receptionist customer support representative,OBE
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,hiring full time receptionist customer support representative,OBL
Texas,2,houston,2,0,0,security, C,1,0,0,0,0,0,0,1,1,1,1,1,0, security officer needed st shift,MB
Texas,3,houston,2,0,0,security, A,1,1,0,0,0,0,0,0,1,1,1,1,0, security officer needed st shift,MH
Texas,1,houston,1,0,0,security, B,1,0,0,0,1,0,0,1,1,1,0,1,0, security officer needed st shift,Y
Florida,3,sarasota,2,0,0,security, A,1,0,0,0,1,0,0,1,1,1,0,1,1, security officer,ML
Florida,2,sarasota,1,0,0,security, C,1,1,0,0,1,0,0,0,1,1,0,1,0, security officer,Y
Florida,1,sarasota,3,0,0,security, B,1,1,0,0,1,0,0,1,0,1,0,1,1, security officer,OH
Florida,3,sarasota,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, office assistant,MB
Florida,2,sarasota,3,1,0,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0, office assistant,OH
Florida,1,sarasota,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0, office assistant,Y
Pennsylvania,1,pittsburgh,3,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, night counselor,OH
Pennsylvania,3,pittsburgh,1,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, night counselor,Y
Pennsylvania,2,pittsburgh,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, night counselor,MH
California,2,los angeles,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,part time sales associates accents intercontinental los angeles,MB
California,3,los angeles,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,part time sales associates accents intercontinental los angeles,MH
California,1,los angeles,1,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,part time sales associates accents intercontinental los angeles,Y
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, receptionist teacher aid part time,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, receptionist teacher aid part time,OH
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, receptionist teacher aid part time,MB
Massachusetts,1,boston,3,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1, f t keyholders at busy gift shop near faneuil hall,OBE
Massachusetts,3,boston,2,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1, f t keyholders at busy gift shop near faneuil hall,MB
Massachusetts,2,boston,1,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, f t keyholders at busy gift shop near faneuil hall,Y
Illinois,2,chicago,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,retail sales associates,MB
Illinois,3,chicago,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,retail sales associates,Y
Illinois,1,chicago,2,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1,retail sales associates,MH
California,1,los angeles,1,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, armed security officer,Y
California,2,los angeles,2,0,0,security, B,1,1,0,0,0,0,0,1,0,1,1,1,0, armed security officer,MH
California,3,los angeles,2,0,0,security, A,1,1,0,0,1,0,0,1,0,0,1,1,0, armed security officer,MB
Florida,1,miami,3,0,0,security, C,1,1,0,0,0,0,0,0,1,1,1,1,0, seeking qualified patrol supervisor,OBL
Florida,3,miami,2,0,0,security, B,0,0,0,0,1,0,0,1,1,1,1,1,0, seeking qualified patrol supervisor,MH
Florida,2,miami,1,0,0,security, A,0,1,0,0,0,0,0,1,1,1,1,1,0, seeking qualified patrol supervisor,Y
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OH
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,MB
Utah,1,salt lake city,3,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, bicycle mechanics and sales associates at performance bikes,OBE
Utah,3,salt lake city,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, bicycle mechanics and sales associates at performance bikes,Y
Utah,2,salt lake city,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, bicycle mechanics and sales associates at performance bikes,MB
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,1,part time admin clerical position,Y
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,part time admin clerical position,OBL
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,part time admin clerical position,OBE
Florida,2,sarasota,3,1,0,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0, office administration position available,OH
Florida,1,sarasota,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0, office administration position available,Y
Florida,3,sarasota,2,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, office administration position available,MB
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,pt content & compliance admin,OBE
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,pt content & compliance admin,OBL
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,1,pt content & compliance admin,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,medical office front desk,OH
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,medical office front desk,Y
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,medical office front desk,MB
Michigan,3,birmingham,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, office assistant,Y
Michigan,1,birmingham,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, office assistant,ML
Michigan,2,birmingham,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, office assistant,MB
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office person,MB
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,office person,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,office person,OH
Arizona,3,phoenix,3,1,1,admin, B,1,1,0,0,0,0,1,1,0,1,0,1,0,office assistant,OBE
Arizona,1,phoenix,3,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,office assistant,OBL
Arizona,2,phoenix,1,1,1,admin, C,1,1,0,0,0,0,0,0,1,1,1,1,0,office assistant,Y
California,1,los angeles,1,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associates & cashier at beauty supply,Y
California,2,los angeles,2,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associates & cashier at beauty supply,MB
California,3,los angeles,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associates & cashier at beauty supply,MH
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,luxury retailer seeks extra sales support,OBE
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,luxury retailer seeks extra sales support,Y
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,luxury retailer seeks extra sales support,MB
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, administrative assistant full time,MB
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, administrative assistant full time,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, administrative assistant full time,OH
Texas,3,houston,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,part time office administrative assistant,MH
Texas,2,houston,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,part time office administrative assistant,Y
Texas,1,houston,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,part time office administrative assistant,MB
Arizona,1,phoenix,3,0,1,janitor, B,1,0,0,0,0,0,0,1,1,1,1,1,0, day porter janitor,OL
Arizona,3,phoenix,2,0,1,janitor, C,1,0,0,0,0,0,0,1,1,1,1,1,0, day porter janitor,ML
Arizona,2,phoenix,1,0,1,janitor, A,1,1,0,0,0,0,0,0,1,1,1,1,0, day porter janitor,Y
Arizona,2,phoenix,2,0,0,security, C,0,1,0,0,0,0,0,1,1,1,1,1,1, unarmed security officers,MH
Arizona,1,phoenix,1,0,0,security, A,1,1,0,0,1,0,0,0,0,1,1,1,1, unarmed security officers,Y
Arizona,3,phoenix,2,0,0,security, B,1,1,0,0,0,0,0,1,1,1,0,1,0, unarmed security officers,MB
North Carolina,2,charlotte,2,1,0,admin, B,0,1,0,0,0,0,1,1,0,1,1,1,0,office manager busy psychologist's practice,ML
North Carolina,3,charlotte,3,1,0,admin, C,1,1,0,0,0,0,1,0,0,1,1,1,0,office manager busy psychologist's practice,OBE
North Carolina,1,charlotte,1,1,0,admin, A,1,0,0,0,0,0,1,1,1,0,1,1,0,office manager busy psychologist's practice,Y
Michigan,1,birmingham,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1, receptionist phone operator,ML
Michigan,3,birmingham,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, receptionist phone operator,Y
Michigan,2,birmingham,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, receptionist phone operator,MB
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,gateway mall now hiring,Y
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,gateway mall now hiring,MB
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,gateway mall now hiring,OBE
Illinois,2,chicago,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate jewelry,MB
Illinois,1,chicago,2,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,sales associate jewelry,MH
Illinois,3,chicago,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,sales associate jewelry,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, executive assistant,OH
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, executive assistant,MB
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, executive assistant,Y
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,full time key holder position,OBE
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,full time key holder position,MB
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,full time key holder position,Y
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,1, busy chiropractic office needs you,OH
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,1, busy chiropractic office needs you,Y
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, busy chiropractic office needs you,MB
Texas,2,houston,2,0,0,sales, B,0,1,0,0,0,0,0,1,1,1,1,1,0,experienced retail superstars,ML
Texas,3,houston,1,0,0,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,experienced retail superstars,Y
Texas,1,houston,2,0,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,0,experienced retail superstars,MB
Texas,2,houston,2,0,0,sales, B,0,1,0,0,0,0,0,1,1,1,1,1,0,farm retail associate,ML
Texas,1,houston,2,0,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,1,farm retail associate,MB
Texas,3,houston,1,0,0,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,farm retail associate,Y
New York,3,new york,3,1,1,sales, C,1,0,0,0,0,0,0,1,1,1,1,1,0,retail sales associate camicissima store,OBE
New York,1,new york,1,1,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,retail sales associate camicissima store,Y
New York,2,new york,2,1,1,sales, A,1,0,0,0,0,0,0,1,1,1,1,1,0,retail sales associate camicissima store,MB
Pennsylvania,3,pittsburgh,3,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly fashionable and reliable part time sales associate needed,OBE
Pennsylvania,1,pittsburgh,1,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,friendly fashionable and reliable part time sales associate needed,Y
Pennsylvania,2,pittsburgh,3,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly fashionable and reliable part time sales associate needed,OBL
Illinois,3,chicago,2,1,1,admin, B,1,1,0,0,0,0,0,1,1,1,0,1,0, full time real estate admin,MB
Illinois,2,chicago,3,1,1,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, full time real estate admin,OH
Illinois,1,chicago,1,1,1,admin, A,0,1,0,0,0,0,1,1,0,1,1,1,0, full time real estate admin,Y
Florida,1,miami,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist needed,MB
Florida,2,miami,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist needed,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist needed,OH
California,1,los angeles,2,0,0,janitor, A,1,1,0,0,0,0,0,0,1,1,1,1,0, immediate openings janitors & day porters,MH
California,2,los angeles,3,0,0,janitor, C,1,1,0,0,0,1,0,1,1,0,0,1,0, immediate openings janitors & day porters,OH
California,3,los angeles,1,0,0,janitor, B,0,1,0,0,0,0,0,1,1,1,1,1,0, immediate openings janitors & day porters,Y
